PUBLICATION_DATE,UID,SITE_ID,UNIQUE_ID,AG_ECO3,AG_ECO3_NM,AG_ECO9,AG_ECO9_NM,AREA_CAT6,AREA_HA,BORD_LAKE,CNTYNAME,COMID,DES_FTYPE,ELEVATION,EPA_REG,EVAL_CAT,FCODE,FED_NONFED,FEOW_ID,FRAME07,FRAME12,FRAME17,FRAME17_ID,FRAME17_IDs,FRAME22_ID,FS_EW,FTYPE,GNIS_ID,GNIS_NAME,HUC2,HUC2_NM,HUC8,HUC8_NM,LAKE_ORGN,LAT_DD83,LON_DD83,MAJ_BAS_NM,MAJ_BASIN,MIS_BAS_NM,MIS_BASIN,MISS_BASIN,NA_L1CODE,NA_L1NAME,NA_L2CODE,NA_L2NAME,NARS_NAME,NES_ID,NES_SITE,OWN_NARS,PERIM_KM,PERM_ID,PSTL_CODE,REACHCODE,SOURCE,STATE_PCT,STATECTY,STATES,TNT_CAT,URBN_NLA07,URBN_NLA17,URBN_NLA22,US_L3CODE,US_L3NAME,US_L4CODE,US_L4NAME,XCOORD,YCOORD,FRAME22,PANEL_USE,PROB_CAT,STRATUM,WGT_CAT_NR,WGT_DSGN,WGT_TP_EXT_NLA,WGT_CAT_NR_NLA,WGT_TP_CORE_NLA,WGT_TP_NES,WGT_CAT_NES,STUDY,DATE_COL,SITESAMP,VISIT_NO,INDEX_LAT_DD,INDEX_LON_DD,INDEX_SITE_DEPTH
8/13/2024,0,NLA22_AR-10033,NLA_AR-10064,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,"(4,10]",4.977248652,Not_Border,Monroe,60293111,Lake/Pond: Hydrographic Category = Perennial,49,Region_06,Not_Lake,39004,Non-Federal,149,Excluded,Excluded,Include2017,600641,600641,272051,Not_USFS,LakePond,None,None,H08,Lower Mississippi,H08020303,Lower White,,34.36014473,-91.03350005,Lower Mississippi Region,H08,Lower Mississippi Region,H08,MISSISSIPPI_BASIN,8,EASTERN TEMPERATE FORESTS,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,None,,N,Non Federal,3.074562474,60293111,AR,R08020303009818,NHDPlusHR,100,F5095,AR,NonTarget,Non-Urban,Non-Urban,Non-Urban,73,Mississippi Alluvial Plain,73f,Western Lowlands Holocene Meander Belts,453087.3034,-339709.6551,Include,NLA22_22Over,"(4,10]",AR,"AR_(4,10]",1737,262,"AR_(4,10]",0,0,,NLA,,,,,,
8/13/2024,2020463,NLA22_AR-10034,NLA_AR-10065,EHIGH,Eastern Highlands,SAP,Southern Appalachians,>50,325.8607292,Not_Border,Conway,7785438,Lake/Pond: Hydrographic Category = Perennial,102,Region_06,Target_Sampled,39004,Non-Federal,147,Exclude,Exclude,Include2017,299270,299270,469179,Not_USFS,LakePond,79868,Lake Overcup,H11,Arkansas-Red-White,H11110203,Lake Conway-Point Remove,MAN_MADE,35.20368374,-92.72102006,Arkansas-Red-White Region,H11,Arkansas-White-Red Region,H11,MISSISSIPPI_BASIN,8,EASTERN TEMPERATE FORESTS,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS,LAKE OVERCUP,,N,Non Federal,17.09698709,69490873,AR,R11110203002079,NHDPlusHR,100,F5029,AR,Target,Urban,Urban,Urban,37,Arkansas Valley,37d,Arkansas Valley Plains,295958.8607,-252087.5897,Include,NLA22_22Over,>50,AR,AR_>50,243,33.25,AR_>50,33.25,0,,NLA,6/16/2022,YES,1,,,
8/13/2024,0,NLA22_AR-10035,NLA_AR-10066,EHIGH,Eastern Highlands,SAP,Southern Appalachians,"(1,4]",1.542657413,Not_Border,Washington,399672,Lake/Pond: Hydrographic Category = Perennial,440,Region_06,Target_Denied,39004,Non-Federal,146,Exclude,Exclude,Include2017,301233,301233,469047,Not_USFS,LakePond,80124,Cantrell Lake,H11,Arkansas-Red-White,H11110103,Illinois,,35.93463462,-94.4191861,Arkansas-Red-White Region,H11,Arkansas-White-Red Region,H11,MISSISSIPPI_BASIN,8,EASTERN TEMPERATE FORESTS,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS,Cantrell Lake,,N,Non Federal,0.585891258,64322126,AR,R11110103002191,NHDPlusHR,100,F5143,AR,Target,Non-Urban,Non-Urban,Non-Urban,39,Ozark Highlands,39a,Springfield Plateau,141344.0437,-174192.7216,Include,NLA22_22Over,"(1,4]",AR,"AR_(4,10]",3388.5,663.0909091,"AR_(4,10]",0,0,,NLA,,,,,,
8/13/2024,0,NLA22_AR-10036,NLA_AR-10067,EHIGH,Eastern Highlands,SAP,Southern Appalachians,"(1,4]",1.189905314,Not_Border,Saline,60997225,Lake/Pond: Hydrographic Category = Perennial,122,Region_06,Target_Inacc,39004,Non-Federal,145,Excluded,Excluded,Include2017,575194,575194,471207,Not_USFS,LakePond,None,None,H11,Arkansas-Red-White,H11110207,Lower Arkansas-Maumelle,,34.66209553,-92.47301218,Arkansas-Red-White Region,H11,Arkansas-White-Red Region,H11,MISSISSIPPI_BASIN,8,EASTERN TEMPERATE FORESTS,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS,None,,N,Non Federal,0.512432201,60997225,AR,R11110207006552,NHDPlusHR,100,F5125,AR,Target,Urban,Urban,Urban,36,Ouachita Mountains,36c,"Central Hills, Ridges, and Valleys",320582.225,-311835.8681,Include,NLA22_22Over,"(1,4]",AR,"AR_(4,10]",3388.5,663.0909091,"AR_(4,10]",0,0,,NLA,,,,,,
8/13/2024,2021704,NLA22_AR-10037,NLA_AR-10068,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,"(20,50]",43.01746357,Not_Border,Desha,14861685,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,49,Region_06,Target_Sampled,39009,Federal,149,Exclude,Exclude,Include2017,162803,162803,274009,Not_USFS,LakePond,74814,East Moon Lake,H08,Lower Mississippi,H08020303,Lower White,NATURAL,34.05380227,-91.17360483,Lower Mississippi Region,H08,Lower Mississippi Region,H08,MISSISSIPPI_BASIN,8,EASTERN TEMPERATE FORESTS,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,EAST MOON LAKE,,N,FWS,14.59244886,143940595,AR,R08020303003087,NHDPlusHR,100,F5041,AR,Target,Non-Urban,Non-Urban,Non-Urban,73,Mississippi Alluvial Plain,73f,Western Lowlands Holocene Meander Belts,442055.3139,-374569.1196,Include,NLA22_22Over,"(10,50]",AR,"AR_(20,50]",1040,59.57142857,"AR_(20,50]",59.57142857,0,,NLA,9/7/2022,YES,1,34.054139,-91.173785,2
8/13/2024,0,NLA22_AR-10038,NLA_AR-10069,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,"(1,4]",2.189938931,Not_Border,Sevier,66160323,Lake/Pond: Hydrographic Category = Perennial,109,Region_06,Non_Target,39004,Non-Federal,145,Excluded,Excluded,Include2017,495084,495084,484196,Not_USFS,LakePond,None,None,H11,Arkansas-Red-White,H11140109,"Lower Little Arkansas, Oklahoma",,33.93234967,-94.35151681,Arkansas-Red-White Region,H11,Arkansas-White-Red Region,H11,MISSISSIPPI_BASIN,8,EASTERN TEMPERATE FORESTS,8.3,SOUTHEASTERN USA PLAINS,None,,N,Non Federal,0.656188859,66160323,AR,R11140109011650,NHDPlusHR,100,F5133,AR,NonTarget,Non-Urban,Non-Urban,Non-Urban,35,South Central Plains,35d,Cretaceous Dissected Uplands,151279.3345,-398057.8299,Include,NLA22_22Over,"(1,4]",AR,"AR_(4,10]",3388.5,663.0909091,"AR_(4,10]",0,0,,NLA,,,,,,
8/13/2024,0,NLA22_AR-10039,NLA_AR-10070,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,>50,56.48338844,Not_Border,Arkansas,0,Lake/Pond: Hydrographic Category = Perennial,60,Region_06,Not_Lake,39004,Non-Federal,149,Excluded,Excluded,,0,0,276575,Not_USFS,LakePond,None,None,H08,Lower Mississippi,H08020402,Bayou Meto,,34.44895515,-91.66199249,Lower Mississippi Region,H08,Lower Mississippi Region,H08,MISSISSIPPI_BASIN,8,EASTERN TEMPERATE FORESTS,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,None,,N,Non Federal,2.955577779,127754636,AR,R08020402008960,NHDPlusHR,100,F5001,AR,NonTarget,Urban,Urban,Urban,73,Mississippi Alluvial Plain,73h,Arkansas/Ouachita River Holocene Meander Belts,395340.3479,-332596.8214,Include,NLA22_22Over,>50,AR,AR_>50,243,33.25,AR_>50,0,0,,NLA,,,,,,
8/13/2024,0,NLA22_AR-10040,NLA_AR-10071,EHIGH,Eastern Highlands,SAP,Southern Appalachians,"(1,4]",1.048888177,Not_Border,Polk,56060209,Lake/Pond: Hydrographic Category = Perennial,345,Region_06,Lake_LT_1ha,39004,Non-Federal,145,Excluded,Excluded,Include2017,515086,515086,488087,Not_USFS,LakePond,None,None,H11,Arkansas-Red-White,H11140108,Mountain Fork,,34.60186111,-94.33144004,Arkansas-Red-White Region,H11,Arkansas-White-Red Region,H11,MISSISSIPPI_BASIN,8,EASTERN TEMPERATE FORESTS,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS,None,,N,Non Federal,0.447802513,56060209,AR,R11140108002826,NHDPlusHR,100,F5113,AR,NonTarget,Non-Urban,Non-Urban,Non-Urban,36,Ouachita Mountains,36a,Athens Plateau,151807.4841,-323189.4884,Include,NLA22_22Over,"(1,4]",AR,"AR_(4,10]",3388.5,663.0909091,"AR_(4,10]",0,0,,NLA,,,,,,
8/13/2024,2020527,NLA22_AR-10041,NLA_AR-10072,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,>50,116.2234293,Not_Border,Calhoun,21949650,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,67,Region_06,Target_Sampled,39009,Non-Federal,145,Exclude,Exclude,Include2017,168131,168131,287850,Not_USFS,LakePond,75177,Tri-County Lake,H08,Lower Mississippi,H08040201,Lower Ouachita-Smackover,MAN_MADE,33.78244825,-92.36848575,Lower Mississippi Region,H08,Lower Mississippi Region,H08,MISSISSIPPI_BASIN,8,EASTERN TEMPERATE FORESTS,8.3,SOUTHEASTERN USA PLAINS,TRI-COUNTY LAKE,,N,Non Federal,8.281868473,144961217,AR,R08040201003554,NHDPlusHR,100,F5013,AR,Target,Urban,Urban,Urban,35,South Central Plains,35a,Tertiary Uplands,333835.2354,-409740.3527,Include,NLA22_22Over,>50,AR,AR_>50,243,33.25,AR_>50,33.25,0,,NLA,6/21/2022,YES,1,33.782763,-92.364,2.2
8/13/2024,2020256,NES22-10198,NLA_AZ-10015,WMTNS,West,WMT,Western Mountains,>50,55.86015331,Not_Border,Navajo,21754572,Lake/Pond: Hydrographic Category = Perennial,1934,Region_09,Target_Sampled,39004,Federal,130,Include,Include,Include2017,352853,352853,554033,West,LakePond,29091,None,H15,Lower Colorado Region,H15020005,Silver,MAN_MADE,34.27511413,-110.0619092,Lower Colorado Region,H15,Not Mississippi River Basin,NMRB,NOT_MISSISSIPPI_BASIN,13,TEMPERATE SIERRAS,13.1,UPPER GILA MOUNTAINS,NONE,0402XX,Y,USFS,9.764403615,149137486,AZ,R15020005000601,NHDPlusHR,100,FF04017,AZ,Target,Urban,Urban,Urban,23,Arizona/New Mexico Mountains,23e,Conifer Woodlands and Savannas,-1280157.026,1340612.578,,,,,,,0,,0,4.5,AZ,NES,5/20/2022,YES,1,34.2724,-110.07225,6.8
8/13/2024,2020259,NES22-10195,NLA_AZ-10020,WMTNS,West,XER,Xeric,>50,531.6934007,Not_Border,Apache,20584396,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,1863,Region_09,Target_Sampled,39009,Non-Federal,130,Include,Include,Exclude2017,361750,361750,553290,Not_USFS,LakePond,7555,None,H15,Lower Colorado Region,H15020001,Little Colorado Headwaters,MAN_MADE,34.36024322,-109.3628312,Lower Colorado Region,H15,Not Mississippi River Basin,NMRB,NOT_MISSISSIPPI_BASIN,10,NORTH AMERICAN DESERTS,10.1,COLD DESERTS,NONE,0405XX,Y,Non Federal,27.70918301,136871691,AZ,R15020001000616,NHDPlusHR,100,FF04001,AZ,Target,Non-Urban,Non-Urban,Non-Urban,22,Arizona/New Mexico Plateau,22j,Semiarid Tablelands,-1215612.116,1340851.663,,,,,,,0,,0,4.5,AZ,NES,5/23/2022,YES,1,34.36298,-109.3653,3
8/13/2024,0,NLA22_AZ-10031,NLA_AZ-10030,WMTNS,West,WMT,Western Mountains,"(4,10]",9.879310981,Not_Border,Apache,20586606,Lake/Pond: Hydrographic Category = Perennial,2738,Region_09,Not_Lake,39004,Federal,130,Exclude,Exclude,Include2017,352760,352760,553475,West,LakePond,44772,Rogers Marsh,H15,Lower Colorado,H15020001,Little Colorado Headwaters,NATURAL,33.92192,-109.3015,Lower Colorado Region,H15,Not Mississippi River Basin,NMRB,NOT_MISSISSIPPI_BASIN,13,TEMPERATE SIERRAS,13.1,UPPER GILA MOUNTAINS,Rogers Marsh,,N,USFS,1.874164203,136872432,AZ,R15020001000657,NHDPlusHR,100,F4001,AZ,NonTarget,Non-Urban,Non-Urban,Non-Urban,23,Arizona/New Mexico Mountains,23c,Montane Conifer Forests,-1216904.68,-315232.9511,Include,NLA22_17Over,"(10,20]",AZ,"AZ_(10,20]",44.66232769,12.57142857,"AZ_(10,20]",0,0,,NLA,,,,,,
8/13/2024,0,NLA22_AZ-10037,NLA_AZ-10074,WMTNS,West,XER,Xeric,"(1,4]",2.210792375,Not_Border,Cochise,21376706,Lake/Pond: Hydrographic Category = Perennial,1469,Region_09,Not_Lake,39004,Non-Federal,160,Exclude,Exclude,Include2017,361775,361775,556446,Not_USFS,LakePond,None,None,H15,Lower Colorado,H15080301,Whitewater Draw,MAN_MADE,31.36318,-109.87,Lower Colorado Region,H15,Not Mississippi River Basin,NMRB,NOT_MISSISSIPPI_BASIN,12,SOUTHERN SEMI-ARID HIGHLANDS,12.1,WESTERN SIERRA MADRE PIEDMONT,None,,N,Non Federal,0.687250615,139041273,AZ,R15080301000545,NHDPlusHR,100,F4003,AZ,NonTarget,Non-Urban,Non-Urban,Non-Urban,79,Madrean Archipelago,79a,Apachian Valleys and Low Hills,-1310055.887,-590146.1474,Include,NLA22_17Over,"(1,4]",AZ,"AZ_(1,4]",221.3958506,19.91891892,"AZ_(1,4]",0,0,,NLA,,,,,,
8/13/2024,0,NLA22_AZ-10001,NLA_AZ-10096,WMTNS,West,XER,Xeric,"(4,10]",4.041754004,Not_Border,Navajo,78287586,Lake/Pond: Hydrographic Category = Perennial,1761,Region_09,Not_Lake,39004,Non-Federal,130,Excluded,Excluded,Include2017,514859,514859,552603,Not_USFS,LakePond,None,None,H14,Upper Colorado,H14080205,Lower San Juan,,36.8498,-110.2195,Upper Colorado Region,H14,Not Mississippi River Basin,NMRB,NOT_MISSISSIPPI_BASIN,10,NORTH AMERICAN DESERTS,10.1,COLD DESERTS,None,,N,Tribal Land,1.379547158,78287586,AZ,R14080205004617,NHDPlusHR,100,F4017,AZ,NonTarget,Non-Urban,Non-Urban,Non-Urban,20,Colorado Plateaus,20d,Arid Canyonlands,-1251435.504,20939.8472,Include,NLA22_17RVT2FT,"(4,10]",AZ,"AZ_(4,10]",142.6219025,13.33333333,"AZ_(4,10]",0,0,,NLA,,,,,,
8/13/2024,0,NLA22_AZ-10002,NLA_AZ-10097,WMTNS,West,XER,Xeric,"(10,20]",10.95447155,Not_Border,Graham,21321475,Lake/Pond: Hydrographic Category = Perennial,1508,Region_09,Lake_Shallow,39004,Non-Federal,131,Exclude,Exclude,Include2017,352385,352385,555118,Not_USFS,LakePond,1820,Bonita Tank,H15,Lower Colorado,H15040005,Upper Gila-San Carlos Reservoir,MAN_MADE,33.17258,-109.7615,Lower Colorado Region,H15,Not Mississippi River Basin,NMRB,NOT_MISSISSIPPI_BASIN,12,SOUTHERN SEMI-ARID HIGHLANDS,12.1,WESTERN SIERRA MADRE PIEDMONT,Bonita Tank,,N,Tribal Land,2.177691298,142954268,AZ,R15040005004039,NHDPlusHR,100,F4009,AZ,NonTarget,Non-Urban,Non-Urban,Non-Urban,79,Madrean Archipelago,79e,Madrean Basin Grasslands,-1270775.968,-392059.553,Include,NLA22_17RVT2FT,"(4,10]",AZ,"AZ_(4,10]",62.78341181,13.33333333,"AZ_(4,10]",0,0,,NLA,,,,,,
8/13/2024,0,NLA22_AZ-10003,NLA_AZ-10098,WMTNS,West,WMT,Western Mountains,"(1,4]",1.62530675,Not_Border,Navajo,149137399,Lake/Pond: Hydrographic Category = Perennial,1918,Region_09,Lake_Shallow,39004,Non-Federal,130,Excluded,Excluded,Include2017,606939,606939,553934,Not_USFS,LakePond,None,None,H15,Lower Colorado,H15020005,Silver,MAN_MADE,34.31337,-109.9453,Lower Colorado Region,H15,Not Mississippi River Basin,NMRB,NOT_MISSISSIPPI_BASIN,13,TEMPERATE SIERRAS,13.1,UPPER GILA MOUNTAINS,None,,N,Non Federal,0.61421166,149137399,AZ,R15020005002350,NHDPlusHR,100,F4017,AZ,NonTarget,Non-Urban,Non-Urban,Non-Urban,23,Arizona/New Mexico Mountains,23e,Conifer Woodlands and Savannas,-1268992.522,-263507.0243,Include,NLA22_17BaseFT,"(1,4]",AZ,"AZ_(1,4]",557.6111889,19.91891892,"AZ_(1,4]",0,0,,NLA,,,,,,
8/13/2024,0,NLA22_AZ-10004,NLA_AZ-10099,WMTNS,West,XER,Xeric,"(1,4]",1.168420699,Not_Border,Navajo,141875271,Lake/Pond: Hydrographic Category = Perennial,1473,Region_09,Not_Lake,39004,Non-Federal,130,Excluded,Excluded,Include2017,590420,590420,553466,Not_USFS,LakePond,None,None,H15,Lower Colorado,H15020008,Middle Little Colorado,MAN_MADE,35.05519,-110.6792,Lower Colorado Region,H15,Not Mississippi River Basin,NMRB,NOT_MISSISSIPPI_BASIN,10,NORTH AMERICAN DESERTS,10.1,COLD DESERTS,None,,N,Non Federal,0.467750569,141875271,AZ,R15020008003575,NHDPlusHR,100,F4017,AZ,NonTarget,Urban,Urban,Urban,22,Arizona/New Mexico Plateau,22p,Little Colorado Valley/Painted Desert,-1322492.2,-171468.1068,Include,NLA22_17Base,"(1,4]",AZ,"AZ_(1,4]",493.2588495,19.91891892,"AZ_(1,4]",0,0,,NLA,,,,,,
8/13/2024,2020238,NLA22_AZ-10009,NLA_AZ-10100,WMTNS,West,XER,Xeric,"(20,50]",42.61966971,Not_Border,Cochise,15907523,Lake/Pond: Hydrographic Category = Perennial,1698,Region_09,Target_Sampled,39004,Federal,131,Exclude,Exclude,Include2017,361850,361850,555643,West,LakePond,41845,Parker Lake,H15,Lower Colorado,H15050301,Upper Santa Cruz,MAN_MADE,31.42463,-110.4522,Lower Colorado Region,H15,Not Mississippi River Basin,NMRB,NOT_MISSISSIPPI_BASIN,12,SOUTHERN SEMI-ARID HIGHLANDS,12.1,WESTERN SIERRA MADRE PIEDMONT,PARKER LAKE,,N,USFS,6.635051478,126241513,AZ,R15050301001460,NHDPlusHR,100,F4003,AZ,Target,Non-Urban,Non-Urban,Non-Urban,79,Madrean Archipelago,79b,Lower Madrean Woodlands,-1363594.15,-575193.1133,Include,NLA22_17Over,>50,AZ,AZ_>50,88.38049319,11.33333333,AZ_>50,14.16666667,0,,NLA,5/9/2022,YES,1,31.42438,-110.45229,8
8/13/2024,2020386,NLA22_AZ-10009,NLA_AZ-10100,WMTNS,West,XER,Xeric,"(20,50]",42.61966971,Not_Border,Cochise,15907523,Lake/Pond: Hydrographic Category = Perennial,1698,Region_09,Target_Sampled,39004,Federal,131,Exclude,Exclude,Include2017,361850,361850,555643,West,LakePond,41845,Parker Lake,H15,Lower Colorado,H15050301,Upper Santa Cruz,MAN_MADE,31.42463,-110.4522,Lower Colorado Region,H15,Not Mississippi River Basin,NMRB,NOT_MISSISSIPPI_BASIN,12,SOUTHERN SEMI-ARID HIGHLANDS,12.1,WESTERN SIERRA MADRE PIEDMONT,PARKER LAKE,,N,USFS,6.635051478,126241513,AZ,R15050301001460,NHDPlusHR,100,F4003,AZ,Target,Non-Urban,Non-Urban,Non-Urban,79,Madrean Archipelago,79b,Lower Madrean Woodlands,-1363594.15,-575193.1133,Include,NLA22_17Over,>50,AZ,AZ_>50,88.38049319,0,AZ_>50,0,0,,NLA,6/10/2022,YES,2,31.42451,-110.45346,12.5
8/13/2024,0,NLA22_AZ-10010,NLA_AZ-10101,WMTNS,West,XER,Xeric,"(1,4]",1.411904204,Not_Border,Pinal,136384834,Lake/Pond: Hydrographic Category = Perennial,465,Region_09,Not_Lake,39004,Non-Federal,131,Excluded,Excluded,Include2017,581282,581282,555222,Not_USFS,LakePond,None,None,H15,Lower Colorado,H15050100,Middle Gila,MAN_MADE,33.21447,-111.5283,Lower Colorado Region,H15,Not Mississippi River Basin,NMRB,NOT_MISSISSIPPI_BASIN,10,NORTH AMERICAN DESERTS,10.2,WARM DESERTS,None,,N,Non Federal,0.827156705,136384834,AZ,R15050100022610,NHDPlusHR,100,F4021,AZ,NonTarget,Urban,Urban,Urban,81,Sonoran Basin and Range,81n,Gila/Salt Intermediate Basins,-1431795.657,-362315.3865,Include,NLA22_17Over,"(1,4]",AZ,"AZ_(1,4]",493.2588495,19.91891892,"AZ_(1,4]",0,0,,NLA,,,,,,
8/13/2024,0,NLA22_AZ-10011,NLA_AZ-10102,WMTNS,West,WMT,Western Mountains,"(10,20]",19.67502519,Not_Border,Apache,20487474,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,2538,Region_09,Target_Denied,39009,Non-Federal,131,Exclude,Exclude,Include2017,350976,350976,555876,Not_USFS,LakePond,4260,Earl Park Lake,H15,Lower Colorado,H15060102,White,MAN_MADE,33.98306,-109.7343,Lower Colorado Region,H15,Not Mississippi River Basin,NMRB,NOT_MISSISSIPPI_BASIN,13,TEMPERATE SIERRAS,13.1,UPPER GILA MOUNTAINS,Earl Park Lake,,N,Tribal Land,2.57551602,137056022,AZ,R15060102000639,NHDPlusHR,100,F4001,AZ,Target,Non-Urban,Non-Urban,Non-Urban,23,Arizona/New Mexico Mountains,23c,Montane Conifer Forests,-1255244.275,-302840.1193,Include,NLA22_17Over,"(20,50]",AZ,"AZ_(20,50]",476.1832551,14,"AZ_(20,50]",0,0,,NLA,,,,,,
8/13/2024,0,NLA22_AZ-10012,NLA_AZ-10103,WMTNS,West,WMT,Western Mountains,"(20,50]",20.09341876,Not_Border,Yavapai,20410572,Lake/Pond: Hydrographic Category = Perennial,1703,Region_09,Non_Target,39004,Federal,131,Exclude,Exclude,Include2017,361834,361834,556252,West,LakePond,31414,Lynx Lake,H15,Lower Colorado,H15070102,Agua Fria,MAN_MADE,34.51849,-112.3854,Lower Colorado Region,H15,Not Mississippi River Basin,NMRB,NOT_MISSISSIPPI_BASIN,13,TEMPERATE SIERRAS,13.1,UPPER GILA MOUNTAINS,Lynx Lake,,N,USFS,4.14968866,141291680,AZ,R15070102001604,NHDPlusHR,100,F4025,AZ,NonTarget,Urban,Urban,Urban,23,Arizona/New Mexico Mountains,23l,Mogollon Transition Conifer Forests,-1485062.947,-205502.238,Include,NLA22_17Over,"(10,20]",AZ,"AZ_(10,20]",44.66232769,12.57142857,"AZ_(10,20]",0,0,,NLA,,,,,,
8/13/2024,0,NLA22_AZ-10013,NLA_AZ-10104,WMTNS,West,XER,Xeric,"(1,4]",1.316805373,Not_Border,Pima,15902329,Reservoir: Construction Material = Earthen,673,Region_09,Lake_SpecialPurpose,43618,Non-Federal,131,Exclude,Exclude,Include2017,361856,361856,555786,Not_USFS,Reservoir,None,None,H15,Lower Colorado,H15050301,Upper Santa Cruz,MAN_MADE,32.33616,-111.0745,Lower Colorado Region,H15,Not Mississippi River Basin,NMRB,NOT_MISSISSIPPI_BASIN,10,NORTH AMERICAN DESERTS,10.2,WARM DESERTS,None,,N,Non Federal,0.445747704,126241732,AZ,R15050301001445,NHDPlusHR,,F4019,AZ,NonTarget,Urban,Urban,Urban,81,Sonoran Basin and Range,81l,Arizona Upland/Eastern Sonoran Basins,-1405787.483,-465809.5089,Exclude,NLA22_17Over,"(1,4]",AZ,"AZ_(1,4]",221.3958506,19.91891892,"AZ_(1,4]",0,0,,NLA,,,,,,
8/13/2024,0,NLA22_AZ-10014,NLA_AZ-10105,WMTNS,West,WMT,Western Mountains,"(1,4]",1.161140295,Not_Border,Gila,128535444,Lake/Pond: Hydrographic Category = Perennial,1690,Region_09,Target_Denied,39004,Non-Federal,131,Excluded,Excluded,Include2017,513562,513562,555807,Not_USFS,LakePond,24173,Dixon Tank,H15,Lower Colorado,H15060103,Upper Salt,MAN_MADE,33.96353,-110.6185,Lower Colorado Region,H15,Not Mississippi River Basin,NMRB,NOT_MISSISSIPPI_BASIN,13,TEMPERATE SIERRAS,13.1,UPPER GILA MOUNTAINS,Dixon Tank,,N,Tribal Land,0.43965789,128535444,AZ,R15060103011697,NHDPlusHR,100,F4007,AZ,Target,Non-Urban,Non-Urban,Non-Urban,23,Arizona/New Mexico Mountains,23b,Madrean Lower Montane Woodlands,-1335771.12,-292944.8253,Include,NLA22_17Over,"(1,4]",AZ,"AZ_(1,4]",557.6111889,19.91891892,"AZ_(1,4]",0,0,,NLA,,,,,,
8/13/2024,0,NLA22_AZ-10015,NLA_AZ-10106,WMTNS,West,WMT,Western Mountains,"(1,4]",2.975335,Not_Border,Apache,20493263,Lake/Pond: Hydrographic Category = Perennial,2738,Region_09,Not_Lake,39004,Federal,131,Exclude,Exclude,Include2017,348063,348063,668591,West,LakePond,None,None,H15,Lower Colorado,H15060101,Black,MAN_MADE,33.90168,-109.3952,Lower Colorado Region,H15,Not Mississippi River Basin,NMRB,NOT_MISSISSIPPI_BASIN,13,TEMPERATE SIERRAS,13.1,UPPER GILA MOUNTAINS,None,,N,USFS,0.848797351,,AZ,R15060101001184,NLA2012Frame Only,100,F4001,AZ,NonTarget,Non-Urban,Non-Urban,Non-Urban,23,Arizona/New Mexico Mountains,23c,Montane Conifer Forests,-1225738.042,-316268.2199,Excluded,NLA22_17Over,"(1,4]",AZ,"AZ_(1,4]",279.8506664,19.91891892,"AZ_(1,4]",0,0,,NLA,,,,,,
8/13/2024,0,NLA22_AZ-10016,NLA_AZ-10107,WMTNS,West,XER,Xeric,"(1,4]",1.699299833,Not_Border,Maricopa,142814314,Lake/Pond: Hydrographic Category = Perennial,293,Region_09,Lake_SpecialPurpose,39004,Non-Federal,131,Excluded,Excluded,Include2017,574137,574137,556320,Not_USFS,LakePond,None,None,H15,Lower Colorado,H15070103,Hassayampa,MAN_MADE,33.41287,-112.6899,Lower Colorado Region,H15,Not Mississippi River Basin,NMRB,NOT_MISSISSIPPI_BASIN,10,NORTH AMERICAN DESERTS,10.2,WARM DESERTS,None,,N,Non Federal,0.537358634,142814314,AZ,R15070103004596,NHDPlusHR,100,F4013,AZ,NonTarget,Non-Urban,Non-Urban,Non-Urban,81,Sonoran Basin and Range,81n,Gila/Salt Intermediate Basins,-1533966.693,-322354.6888,Include,NLA22_17Over,"(1,4]",AZ,"AZ_(1,4]",493.2588495,19.91891892,"AZ_(1,4]",0,0,,NLA,,,,,,
