UID,SITE_ID,VISIT_NO,DEPTH,TEMPERATURE,OXYGEN,PH,CONDUCTIVITY,INDEX_SITE_DEPTH,AREA_HA,LAT_DD83,LON_DD83
2010379,NLA17_KS-HP001,1,5,26.22,7.42,8.41,241,7.7,28.55817,37.09209,-96.798912
2010379,NLA17_KS-HP001,1,6,23.49,1.08,7.62,258,7.7,28.55817,37.09209,-96.798912
2010379,NLA17_KS-HP001,1,7,17.82,0.7,7.53,290,7.7,28.55817,37.09209,-96.798912
2010379,NLA17_KS-HP001,1,7.2,17.8,0.63,7.5,292,7.7,28.55817,37.09209,-96.798912
2010379,NLA17_KS-HP001,1,0.2,26.41,7.31,8.47,240,7.7,28.55817,37.09209,-96.798912
2010380,NLA17_IN-10011,1,0,22.24,9.24,8.19,400,8.4,49.05709,41.28518,-85.69358
2010380,NLA17_IN-10011,1,1,22.24,9.2,8.2,396,8.4,49.05709,41.28518,-85.69358
2010380,NLA17_IN-10011,1,2,22.21,9.23,8.21,400,8.4,49.05709,41.28518,-85.69358
2010380,NLA17_IN-10011,1,3,22.22,9.2,8.21,401,8.4,49.05709,41.28518,-85.69358
2010380,NLA17_IN-10011,1,4,22.21,9.08,8.21,400,8.4,49.05709,41.28518,-85.69358
2010380,NLA17_IN-10011,1,5,21.69,8.84,8.27,400,8.4,49.05709,41.28518,-85.69358
2010380,NLA17_IN-10011,1,6,16.43,3.95,7.93,427,8.4,49.05709,41.28518,-85.69358
2010380,NLA17_IN-10011,1,7,14.77,2.86,7.79,438,8.4,49.05709,41.28518,-85.69358
2010380,NLA17_IN-10011,1,7.2,14.46,0.24,7.75,439,8.4,49.05709,41.28518,-85.69358
2010380,NLA17_IN-10011,1,0,22.22,9.16,8.27,401,8.4,49.05709,41.28518,-85.69358
2010381,NLA17_NE-10028,1,0.1,25,9.34,8.55,621,3.4,5.901478,40.9796,-96.95044
2010381,NLA17_NE-10028,1,1,24.9,8.81,8.82,622,3.4,5.901478,40.9796,-96.95044
2010381,NLA17_NE-10028,1,2,23.4,1.84,7.53,638,3.4,5.901478,40.9796,-96.95044
2010381,NLA17_NE-10028,1,2.9,20.4,0.02,7.12,710,3.4,5.901478,40.9796,-96.95044
2010382,NLA17_IA-10002,1,0,23,10.5,8.5,486,3.5,176.3473,42.48526,-94.63007
2010382,NLA17_IA-10002,1,0.5,22.6,10.3,8.4,486,3.5,176.3473,42.48526,-94.63007
2010382,NLA17_IA-10002,1,1,22.3,9,8.3,488,3.5,176.3473,42.48526,-94.63007
2010382,NLA17_IA-10002,1,1.5,22.3,8.6,8.2,490,3.5,176.3473,42.48526,-94.63007
2010382,NLA17_IA-10002,1,2,22.3,8.2,8.2,490,3.5,176.3473,42.48526,-94.63007
2010382,NLA17_IA-10002,1,2.5,22.2,7.1,8,494,3.5,176.3473,42.48526,-94.63007
2010382,NLA17_IA-10002,1,3,22.1,4.1,7.7,503,3.5,176.3473,42.48526,-94.63007
2010382,NLA17_IA-10002,1,0,NA,10.6,NA,NA,3.5,176.3473,42.48526,-94.63007
2010383,NLA17_IN-10028,1,0,22.49,8.36,7.7,386,12.3,194.0342,41.28699,-85.78291
2010383,NLA17_IN-10028,1,1,22.5,7.89,7.87,385,12.3,194.0342,41.28699,-85.78291
2010383,NLA17_IN-10028,1,10,12.97,0.1,7.45,426,12.3,194.0342,41.28699,-85.78291
2010383,NLA17_IN-10028,1,11,12.48,0.1,7.41,428,12.3,194.0342,41.28699,-85.78291
2010383,NLA17_IN-10028,1,11.5,12.36,0.14,7.4,429,12.3,194.0342,41.28699,-85.78291
2010383,NLA17_IN-10028,1,0,22.51,7.8,8.04,385,12.3,194.0342,41.28699,-85.78291
2010383,NLA17_IN-10028,1,0,22.55,8.23,8.14,387,12.3,194.0342,41.28699,-85.78291
2010383,NLA17_IN-10028,1,2,22.5,7.95,7.96,384,12.3,194.0342,41.28699,-85.78291
2010383,NLA17_IN-10028,1,3,22.5,7.75,7.97,385,12.3,194.0342,41.28699,-85.78291
2010383,NLA17_IN-10028,1,4,22.49,7.65,7.98,379,12.3,194.0342,41.28699,-85.78291
2010383,NLA17_IN-10028,1,5,22.27,7.74,8.01,378,12.3,194.0342,41.28699,-85.78291
2010383,NLA17_IN-10028,1,6,20.63,1.13,7.69,409,12.3,194.0342,41.28699,-85.78291
2010383,NLA17_IN-10028,1,7,17.43,0.5,7.55,415,12.3,194.0342,41.28699,-85.78291
2010383,NLA17_IN-10028,1,8,14.74,0.18,7.52,420,12.3,194.0342,41.28699,-85.78291
2010383,NLA17_IN-10028,1,9,13.54,0.15,7.47,424,12.3,194.0342,41.28699,-85.78291
2010384,NLA17_MT-10004,1,0.1,21.2,9.2,8.4,NA,38,150.9849,48.24729,-114.1209
2010384,NLA17_MT-10004,1,1,21.1,9.2,8.4,NA,38,150.9849,48.24729,-114.1209
2010384,NLA17_MT-10004,1,10,5.6,2.8,7.4,NA,38,150.9849,48.24729,-114.1209
2010384,NLA17_MT-10004,1,11,5.1,2.1,7.3,NA,38,150.9849,48.24729,-114.1209
2010384,NLA17_MT-10004,1,12,4.8,1.6,7.4,NA,38,150.9849,48.24729,-114.1209
2010384,NLA17_MT-10004,1,13,4.7,1.3,7.3,NA,38,150.9849,48.24729,-114.1209
2010384,NLA17_MT-10004,1,14,4.6,1.3,7.3,NA,38,150.9849,48.24729,-114.1209
2010384,NLA17_MT-10004,1,15,4.5,1.2,7.3,NA,38,150.9849,48.24729,-114.1209
2010384,NLA17_MT-10004,1,16,4.5,1.1,7.2,NA,38,150.9849,48.24729,-114.1209
2010384,NLA17_MT-10004,1,17,4.6,1,7.2,NA,38,150.9849,48.24729,-114.1209
2010384,NLA17_MT-10004,1,18,4.5,1,7.2,NA,38,150.9849,48.24729,-114.1209
2010384,NLA17_MT-10004,1,19,4.4,0.9,7.2,NA,38,150.9849,48.24729,-114.1209
2010384,NLA17_MT-10004,1,2,21.1,9.2,8.4,NA,38,150.9849,48.24729,-114.1209
2010384,NLA17_MT-10004,1,20,4.4,0.8,7.2,NA,38,150.9849,48.24729,-114.1209
2010384,NLA17_MT-10004,1,22,4.4,0.8,7.2,NA,38,150.9849,48.24729,-114.1209
2010384,NLA17_MT-10004,1,24,4.4,0.7,7.2,NA,38,150.9849,48.24729,-114.1209
2010384,NLA17_MT-10004,1,26,4.3,0.6,7.2,NA,38,150.9849,48.24729,-114.1209
2010384,NLA17_MT-10004,1,28,4.3,0,7.2,NA,38,150.9849,48.24729,-114.1209
2010384,NLA17_MT-10004,1,30,4.3,0,7.2,NA,38,150.9849,48.24729,-114.1209
2010384,NLA17_MT-10004,1,32,4.3,0,7.2,NA,38,150.9849,48.24729,-114.1209
2010384,NLA17_MT-10004,1,34,4.3,0,7.2,NA,38,150.9849,48.24729,-114.1209
2010384,NLA17_MT-10004,1,36,4.3,0,7.2,NA,38,150.9849,48.24729,-114.1209
2010384,NLA17_MT-10004,1,37.5,4.4,0,7.2,NA,38,150.9849,48.24729,-114.1209
2010384,NLA17_MT-10004,1,3,20.4,10.4,8.5,NA,38,150.9849,48.24729,-114.1209
2010384,NLA17_MT-10004,1,0.1,21.3,9,8.5,NA,38,150.9849,48.24729,-114.1209
2010384,NLA17_MT-10004,1,4,17.9,11.2,8.5,NA,38,150.9849,48.24729,-114.1209
2010384,NLA17_MT-10004,1,5,16.2,11.2,8.5,NA,38,150.9849,48.24729,-114.1209
2010384,NLA17_MT-10004,1,6,13.8,11.2,8.4,NA,38,150.9849,48.24729,-114.1209
2010384,NLA17_MT-10004,1,7,11.9,10.8,8.3,NA,38,150.9849,48.24729,-114.1209
2010384,NLA17_MT-10004,1,8,9.2,8.8,7.9,NA,38,150.9849,48.24729,-114.1209
2010384,NLA17_MT-10004,1,9,6.9,5.6,7.5,NA,38,150.9849,48.24729,-114.1209
2010385,NLA17_MT-10005,1,0.1,16.9,9.3,8.2,NA,49.5,1335.843,48.45099,-114.3814
2010385,NLA17_MT-10005,1,1,16.5,9.4,8.2,NA,49.5,1335.843,48.45099,-114.3814
2010385,NLA17_MT-10005,1,10,12.9,10.1,8.1,NA,49.5,1335.843,48.45099,-114.3814
2010385,NLA17_MT-10005,1,11,12.1,10.2,8,NA,49.5,1335.843,48.45099,-114.3814
2010385,NLA17_MT-10005,1,12,11.7,10.3,8.1,NA,49.5,1335.843,48.45099,-114.3814
2010385,NLA17_MT-10005,1,13,10.2,10.2,8,NA,49.5,1335.843,48.45099,-114.3814
2010385,NLA17_MT-10005,1,14,9.2,10.2,7.9,NA,49.5,1335.843,48.45099,-114.3814
2010385,NLA17_MT-10005,1,15,8.9,10.2,7.9,NA,49.5,1335.843,48.45099,-114.3814
2010385,NLA17_MT-10005,1,16,7.8,9.9,7.8,NA,49.5,1335.843,48.45099,-114.3814
2010385,NLA17_MT-10005,1,17,7.2,9.8,7.7,NA,49.5,1335.843,48.45099,-114.3814
2010385,NLA17_MT-10005,1,18,6.2,9.6,7.7,NA,49.5,1335.843,48.45099,-114.3814
2010385,NLA17_MT-10005,1,19,5.9,9.6,7.6,NA,49.5,1335.843,48.45099,-114.3814
2010385,NLA17_MT-10005,1,2,16.2,9.5,8.2,NA,49.5,1335.843,48.45099,-114.3814
2010385,NLA17_MT-10005,1,20,5.7,9.6,7.6,NA,49.5,1335.843,48.45099,-114.3814
2010385,NLA17_MT-10005,1,22,5.5,9.6,7.6,NA,49.5,1335.843,48.45099,-114.3814
2010385,NLA17_MT-10005,1,24,5.3,9.6,7.6,NA,49.5,1335.843,48.45099,-114.3814
2010385,NLA17_MT-10005,1,26,5.1,9.6,7.6,NA,49.5,1335.843,48.45099,-114.3814
2010385,NLA17_MT-10005,1,28,4.8,9.5,7.6,NA,49.5,1335.843,48.45099,-114.3814
2010385,NLA17_MT-10005,1,30,4.7,9.5,7.6,NA,49.5,1335.843,48.45099,-114.3814
2010385,NLA17_MT-10005,1,32,4.6,9.4,7.6,NA,49.5,1335.843,48.45099,-114.3814
2010385,NLA17_MT-10005,1,34,4.5,9.4,7.6,NA,49.5,1335.843,48.45099,-114.3814
2010385,NLA17_MT-10005,1,36,4.5,9.4,7.6,NA,49.5,1335.843,48.45099,-114.3814
2010385,NLA17_MT-10005,1,38,4.5,9.4,7.6,NA,49.5,1335.843,48.45099,-114.3814
2010385,NLA17_MT-10005,1,3,14.9,9.8,8.2,NA,49.5,1335.843,48.45099,-114.3814
2010385,NLA17_MT-10005,1,40,4.4,9.4,7.5,NA,49.5,1335.843,48.45099,-114.3814
2010385,NLA17_MT-10005,1,42,4.4,9.3,7.5,NA,49.5,1335.843,48.45099,-114.3814
2010385,NLA17_MT-10005,1,44,4.4,9.3,7.5,NA,49.5,1335.843,48.45099,-114.3814
2010385,NLA17_MT-10005,1,46,4.4,9.2,7.5,NA,49.5,1335.843,48.45099,-114.3814
2010385,NLA17_MT-10005,1,48,4.4,9,7.5,NA,49.5,1335.843,48.45099,-114.3814
2010385,NLA17_MT-10005,1,0.1,16.6,9.4,8.2,NA,49.5,1335.843,48.45099,-114.3814
2010385,NLA17_MT-10005,1,4,14.6,9.7,8.2,NA,49.5,1335.843,48.45099,-114.3814
2010385,NLA17_MT-10005,1,5,14,9.9,8.1,NA,49.5,1335.843,48.45099,-114.3814
2010385,NLA17_MT-10005,1,6,13.8,10,8.1,NA,49.5,1335.843,48.45099,-114.3814
2010385,NLA17_MT-10005,1,7,13.3,10,8.1,NA,49.5,1335.843,48.45099,-114.3814
2010385,NLA17_MT-10005,1,8,13.1,10.1,8.1,NA,49.5,1335.843,48.45099,-114.3814
2010385,NLA17_MT-10005,1,9,13.1,10.1,8.1,NA,49.5,1335.843,48.45099,-114.3814
2010386,NLA17_NE-10001,1,0.1,26,13,8.92,602,10.4,5312.03,40.06311,-99.2922
2010386,NLA17_NE-10001,1,1,24,9.66,8.71,606,10.4,5312.03,40.06311,-99.2922
2010386,NLA17_NE-10001,1,9.9,19.5,0.34,7.67,612,10.4,5312.03,40.06311,-99.2922
2010386,NLA17_NE-10001,1,0,26.8,13.14,8.93,604,10.4,5312.03,40.06311,-99.2922
2010386,NLA17_NE-10001,1,2,23.5,7.53,8.54,612,10.4,5312.03,40.06311,-99.2922
2010386,NLA17_NE-10001,1,3,23.3,7.16,8.5,612,10.4,5312.03,40.06311,-99.2922
2010386,NLA17_NE-10001,1,4,23.2,7.05,8.5,611,10.4,5312.03,40.06311,-99.2922
2010386,NLA17_NE-10001,1,5,23.1,6.86,8.47,609,10.4,5312.03,40.06311,-99.2922
2010386,NLA17_NE-10001,1,6,22.9,6.22,8.41,608,10.4,5312.03,40.06311,-99.2922
2010386,NLA17_NE-10001,1,7,22.8,6.02,8.39,609,10.4,5312.03,40.06311,-99.2922
2010386,NLA17_NE-10001,1,8,22.7,5.49,8.33,609,10.4,5312.03,40.06311,-99.2922
2010386,NLA17_NE-10001,1,9,22.5,5.11,8.27,610,10.4,5312.03,40.06311,-99.2922
2010387,NLA17_AR-10016,1,0,25.2,3.9,6.46,52,1.5,42.09609,34.76559,-92.11244
2010387,NLA17_AR-10016,1,1,24.6,2.6,6.29,50,1.5,42.09609,34.76559,-92.11244
2010387,NLA17_AR-10016,1,0,25.2,3.9,6.32,52,1.5,42.09609,34.76559,-92.11244
2010388,NLA17_KS-HP002,1,0.1,26.9,7.4,8.3,NA,7,173.9723,37.23553,-96.19013
2010388,NLA17_KS-HP002,1,1,26.8,7.4,8.3,NA,7,173.9723,37.23553,-96.19013
2010388,NLA17_KS-HP002,1,2,26.7,7.3,8.3,NA,7,173.9723,37.23553,-96.19013
2010388,NLA17_KS-HP002,1,3,26.5,7.2,8.3,NA,7,173.9723,37.23553,-96.19013
2010388,NLA17_KS-HP002,1,4,25.6,5.9,8,NA,7,173.9723,37.23553,-96.19013
2010388,NLA17_KS-HP002,1,5,21.7,0.9,7.2,NA,7,173.9723,37.23553,-96.19013
2010388,NLA17_KS-HP002,1,6,16.4,0.4,7,NA,7,173.9723,37.23553,-96.19013
2010388,NLA17_KS-HP002,1,6.5,15.9,0.4,6.9,NA,7,173.9723,37.23553,-96.19013
2010388,NLA17_KS-HP002,1,0.1,26.8,7.3,8.3,NA,7,173.9723,37.23553,-96.19013
2010389,NLA17_MA-HP001,1,0.1,22.9,8.1,7.4,77,4.6,24.64182,42.163341,-73.118017
2010389,NLA17_MA-HP001,1,1,22.4,8.1,7.2,77,4.6,24.64182,42.163341,-73.118017
2010389,NLA17_MA-HP001,1,2,21.1,6.8,7.1,77,4.6,24.64182,42.163341,-73.118017
2010389,NLA17_MA-HP001,1,3,16.1,1.8,6.8,79,4.6,24.64182,42.163341,-73.118017
2010389,NLA17_MA-HP001,1,4,12.9,0.3,6.4,112,4.6,24.64182,42.163341,-73.118017
2010389,NLA17_MA-HP001,1,0.1,22.7,7.8,6.6,77,4.6,24.64182,42.163341,-73.118017
2010390,NLA17_TX-10015,1,0.279,29.1,6.33,8.24,1478,1,14.04967,26.07154,-97.55981
2010390,NLA17_TX-10015,1,0.495,29.1,6.3,8.24,1478,1,14.04967,26.07154,-97.55981
2010390,NLA17_TX-10015,1,0.281,29.1,6.35,8.24,1477,1,14.04967,26.07154,-97.55981
2010391,NLA17_OK-10035,1,0.1,28.1,8.4,8.7,219,15.6,4212.858,36.36073,-96.14653
2010391,NLA17_OK-10035,1,1,28.2,8.4,8.7,219,15.6,4212.858,36.36073,-96.14653
2010391,NLA17_OK-10035,1,10,22.9,0,6.8,205,15.6,4212.858,36.36073,-96.14653
2010391,NLA17_OK-10035,1,11,20.1,0,6.8,199,15.6,4212.858,36.36073,-96.14653
2010391,NLA17_OK-10035,1,12,20.9,0,6.8,202,15.6,4212.858,36.36073,-96.14653
2010391,NLA17_OK-10035,1,13,19.2,0,6.8,201,15.6,4212.858,36.36073,-96.14653
2010391,NLA17_OK-10035,1,14,19,0,6.8,204,15.6,4212.858,36.36073,-96.14653
2010391,NLA17_OK-10035,1,15,18.6,0,6.8,203,15.6,4212.858,36.36073,-96.14653
2010391,NLA17_OK-10035,1,15.1,18.6,0,6.8,203,15.6,4212.858,36.36073,-96.14653
2010391,NLA17_OK-10035,1,2,28.1,8.4,8.7,219,15.6,4212.858,36.36073,-96.14653
2010391,NLA17_OK-10035,1,3,28,8.4,8.7,220,15.6,4212.858,36.36073,-96.14653
2010391,NLA17_OK-10035,1,4,28,8.4,8.7,220,15.6,4212.858,36.36073,-96.14653
2010391,NLA17_OK-10035,1,5,27.7,8.3,8.6,220,15.6,4212.858,36.36073,-96.14653
2010391,NLA17_OK-10035,1,6,27.7,8.3,8.6,220,15.6,4212.858,36.36073,-96.14653
2010391,NLA17_OK-10035,1,7,27.6,7.5,8.5,219,15.6,4212.858,36.36073,-96.14653
2010391,NLA17_OK-10035,1,8,24.9,2.6,7.3,218,15.6,4212.858,36.36073,-96.14653
2010391,NLA17_OK-10035,1,9,23.2,0,6.9,204,15.6,4212.858,36.36073,-96.14653
2010392,NLA17_SD-10003,1,0,21.2,8,8.5,2053,2.8,20.86728,44.32809,-97.11661
2010392,NLA17_SD-10003,1,0.5,21.1,7.8,8.5,2052,2.8,20.86728,44.32809,-97.11661
2010392,NLA17_SD-10003,1,1,21,7.8,8.5,2051,2.8,20.86728,44.32809,-97.11661
2010392,NLA17_SD-10003,1,1.5,20.7,7.8,8.5,2051,2.8,20.86728,44.32809,-97.11661
2010392,NLA17_SD-10003,1,2,20.7,7.7,8.5,2051,2.8,20.86728,44.32809,-97.11661
2010392,NLA17_SD-10003,1,2.3,20.6,7.6,8.5,2051,2.8,20.86728,44.32809,-97.11661
2010392,NLA17_SD-10003,1,0,21.4,7.9,8.5,2054,2.8,20.86728,44.32809,-97.11661
2010393,NLA17_UT-10005,1,0,20.24,9.28,8.97,250.6,3.4,144.3154,38.60047,-111.8412
2010393,NLA17_UT-10005,1,0.5,20.73,9.39,9.05,249.6,3.4,144.3154,38.60047,-111.8412
2010393,NLA17_UT-10005,1,1,20.38,9.37,9.13,250.2,3.4,144.3154,38.60047,-111.8412
2010393,NLA17_UT-10005,1,1.5,20.26,9.51,9.22,250.2,3.4,144.3154,38.60047,-111.8412
2010393,NLA17_UT-10005,1,2,20.24,9.36,9.27,250.3,3.4,144.3154,38.60047,-111.8412
2010393,NLA17_UT-10005,1,2.5,20.21,9.26,9.28,250.8,3.4,144.3154,38.60047,-111.8412
2010393,NLA17_UT-10005,1,2.9,20.16,8.55,9.22,251.7,3.4,144.3154,38.60047,-111.8412
2010393,NLA17_UT-10005,1,0,20.87,9.46,9.29,249.7,3.4,144.3154,38.60047,-111.8412
2010394,NLA17_ND-10002,1,0,18.5,8.4,9.25,2365,2.5,12.91515,47.07428,-99.63065
2010394,NLA17_ND-10002,1,0.5,18.5,8.4,9.24,2365,2.5,12.91515,47.07428,-99.63065
2010394,NLA17_ND-10002,1,1,18.5,8.4,9.25,2365,2.5,12.91515,47.07428,-99.63065
2010394,NLA17_ND-10002,1,1.5,18.5,8.3,9.25,2365,2.5,12.91515,47.07428,-99.63065
2010394,NLA17_ND-10002,1,2,18.5,8.3,9.25,2365,2.5,12.91515,47.07428,-99.63065
2010394,NLA17_ND-10002,1,0,18.5,8.4,9.27,2364,2.5,12.91515,47.07428,-99.63065
2010395,NLA17_KS-HP003,1,0.2,24.19,7.19,8.28,2862,9.1,3391.564,38.948542,-98.568716
2010395,NLA17_KS-HP003,1,1,24.2,7.16,8.28,2863,9.1,3391.564,38.948542,-98.568716
2010395,NLA17_KS-HP003,1,0.2,24.17,7.06,8.28,2860,9.1,3391.564,38.948542,-98.568716
2010395,NLA17_KS-HP003,1,2,24.17,7.14,8.28,2862,9.1,3391.564,38.948542,-98.568716
2010395,NLA17_KS-HP003,1,3,24.15,7.13,8.28,2861,9.1,3391.564,38.948542,-98.568716
2010395,NLA17_KS-HP003,1,4,24.13,7.1,8.28,2861,9.1,3391.564,38.948542,-98.568716
2010395,NLA17_KS-HP003,1,5,24.11,7.08,8.28,2861,9.1,3391.564,38.948542,-98.568716
2010395,NLA17_KS-HP003,1,6,24.11,7.06,8.27,2860,9.1,3391.564,38.948542,-98.568716
2010395,NLA17_KS-HP003,1,7,24.1,7.05,8.27,2860,9.1,3391.564,38.948542,-98.568716
2010395,NLA17_KS-HP003,1,8,24.09,7.01,8.27,2860,9.1,3391.564,38.948542,-98.568716
2010395,NLA17_KS-HP003,1,8.6,24.04,6.82,8.25,2864,9.1,3391.564,38.948542,-98.568716
2010396,NLA17_NC-10004,1,0,23,8.3,7.2,64,7,33.85709,35.14813,-82.71677
2010396,NLA17_NC-10004,1,0.5,23,8.3,7.2,64,7,33.85709,35.14813,-82.71677
2010396,NLA17_NC-10004,1,1,22.8,8.3,7.2,64,7,33.85709,35.14813,-82.71677
2010396,NLA17_NC-10004,1,2,22.3,8.3,7.1,64,7,33.85709,35.14813,-82.71677
2010396,NLA17_NC-10004,1,3,22.1,8.2,7.1,64,7,33.85709,35.14813,-82.71677
2010396,NLA17_NC-10004,1,4,21.5,8,6.9,65,7,33.85709,35.14813,-82.71677
2010396,NLA17_NC-10004,1,5,17.3,3.8,6.1,78,7,33.85709,35.14813,-82.71677
2010396,NLA17_NC-10004,1,6,14.1,3.2,6,87,7,33.85709,35.14813,-82.71677
2010396,NLA17_NC-10004,1,6.5,13.3,1.2,5.6,92,7,33.85709,35.14813,-82.71677
2010396,NLA17_NC-10004,1,0,NA,8.1,NA,NA,7,33.85709,35.14813,-82.71677
2010397,NLA17_SC-10003,1,0,23,0.5,6,71,1.5,4.839322,34.357170000000004,-81.76288
2010397,NLA17_SC-10003,1,0.5,22.9,0.5,6,72,1.5,4.839322,34.357170000000004,-81.76288
2010397,NLA17_SC-10003,1,1,22.5,0.3,5.9,85,1.5,4.839322,34.357170000000004,-81.76288
2010397,NLA17_SC-10003,1,1.1,21.9,0.2,6,96,1.5,4.839322,34.357170000000004,-81.76288
2010397,NLA17_SC-10003,1,0,NA,0.5,NA,NA,1.5,4.839322,34.357170000000004,-81.76288
2010398,NLA17_NM-10037,1,0.1,18,6.5,7.4,NA,3.1,14.46221,36.03989,-106.8486
2010398,NLA17_NM-10037,1,1,17.7,6.5,7.4,NA,3.1,14.46221,36.03989,-106.8486
2010398,NLA17_NM-10037,1,2,12.1,1.8,6.7,NA,3.1,14.46221,36.03989,-106.8486
2010398,NLA17_NM-10037,1,2.7,8.1,1.6,6.6,NA,3.1,14.46221,36.03989,-106.8486
2010398,NLA17_NM-10037,1,0.1,18.1,6.5,7.4,NA,3.1,14.46221,36.03989,-106.8486
2010399,NLA17_OK-10033,1,0.1,28.4,7.4,7.6,138,10.5,285.7856,35.5232,-96.31117
2010399,NLA17_OK-10033,1,1,28.4,7.4,7.6,138,10.5,285.7856,35.5232,-96.31117
2010399,NLA17_OK-10033,1,10,17.8,0,6.8,174,10.5,285.7856,35.5232,-96.31117
2010399,NLA17_OK-10033,1,2,28.3,7.3,7.6,138,10.5,285.7856,35.5232,-96.31117
2010399,NLA17_OK-10033,1,3,28.2,7.3,7.5,138,10.5,285.7856,35.5232,-96.31117
2010399,NLA17_OK-10033,1,4,28.1,6.7,7.4,138,10.5,285.7856,35.5232,-96.31117
2010399,NLA17_OK-10033,1,5,23.1,0,6.7,138,10.5,285.7856,35.5232,-96.31117
2010399,NLA17_OK-10033,1,6,20.7,0,6.7,149,10.5,285.7856,35.5232,-96.31117
2010399,NLA17_OK-10033,1,7,19.2,0,6.7,143,10.5,285.7856,35.5232,-96.31117
2010399,NLA17_OK-10033,1,8,18.8,0,6.7,154,10.5,285.7856,35.5232,-96.31117
2010399,NLA17_OK-10033,1,9,18.2,0,6.8,165,10.5,285.7856,35.5232,-96.31117
2010400,NLA17_FL-10029,1,0,29,NA,7.23,163.1,4.5,10.45597,30.38261,-86.40663
2010400,NLA17_FL-10029,1,1,29,6.53,7.25,163.2,4.5,10.45597,30.38261,-86.40663
2010400,NLA17_FL-10029,1,2,29,6.14,7.25,163.2,4.5,10.45597,30.38261,-86.40663
2010400,NLA17_FL-10029,1,3,29,6.69,7.26,163.2,4.5,10.45597,30.38261,-86.40663
2010400,NLA17_FL-10029,1,4,29,6.05,7.24,163.3,4.5,10.45597,30.38261,-86.40663
2010401,NLA17_NH-10917,1,0.1,19.6,7.8,7,18,2,39.85812807,44.05239264,-71.89091011
2010401,NLA17_NH-10917,1,0.5,19.5,7.9,6.5,18,2,39.85812807,44.05239264,-71.89091011
2010401,NLA17_NH-10917,1,1,19.3,7.9,6.5,18,2,39.85812807,44.05239264,-71.89091011
2010401,NLA17_NH-10917,1,1.5,18.6,8.1,6.5,18,2,39.85812807,44.05239264,-71.89091011
2010401,NLA17_NH-10917,1,0.1,19.6,7.9,6.4,18,2,39.85812807,44.05239264,-71.89091011
2010402,NLA17_OR-10013,1,0,19.4,8.6,7.9,20,2.7,2.823431,45.03685,-122.2653
2010402,NLA17_OR-10013,1,0.5,19.4,8.6,7.9,20,2.7,2.823431,45.03685,-122.2653
2010402,NLA17_OR-10013,1,1,18.8,8.8,7.9,20,2.7,2.823431,45.03685,-122.2653
2010402,NLA17_OR-10013,1,1.5,18.7,8.8,7.9,20,2.7,2.823431,45.03685,-122.2653
2010402,NLA17_OR-10013,1,2,18.6,8.8,7.9,20,2.7,2.823431,45.03685,-122.2653
2010402,NLA17_OR-10013,1,2.2,18.6,8.9,7.9,20,2.7,2.823431,45.03685,-122.2653
2010402,NLA17_OR-10013,1,0,19.4,8.6,NA,NA,2.7,2.823431,45.03685,-122.2653
2010403,NLA17_NJ-10002,1,0.08,27.69,8.99,8.53,423.9,2,65.32853,40.92625,-74.53537
2010403,NLA17_NJ-10002,1,0.49,27.57,9.03,8.53,423.7,2,65.32853,40.92625,-74.53537
2010403,NLA17_NJ-10002,1,1,27.21,8.56,8.39,424.4,2,65.32853,40.92625,-74.53537
2010403,NLA17_NJ-10002,1,1.5,27.06,7.88,8.28,425.2,2,65.32853,40.92625,-74.53537
2010403,NLA17_NJ-10002,1,0.08,27.68,9.06,8.52,423.8,2,65.32853,40.92625,-74.53537
2010404,NLA17_ME-10006,1,NA,NA,NA,NA,NA,NA,537.0273,44.04172,-70.52594
2010404,NLA17_ME-10006,1,0.1,8.6,24.5,7.47,61,18.2,537.0273,44.04172,-70.52594
2010404,NLA17_ME-10006,1,9,10.5,13.9,7.27,60,18.2,537.0273,44.04172,-70.52594
2010404,NLA17_ME-10006,1,10,10.1,12.5,7.18,60,18.2,537.0273,44.04172,-70.52594
2010404,NLA17_ME-10006,1,11,9.2,11.8,6.94,60,18.2,537.0273,44.04172,-70.52594
2010404,NLA17_ME-10006,1,12,8.9,11,6.84,60,18.2,537.0273,44.04172,-70.52594
2010404,NLA17_ME-10006,1,13,7.4,10.7,6.61,60,18.2,537.0273,44.04172,-70.52594
2010404,NLA17_ME-10006,1,14,7.3,10.5,6.58,60,18.2,537.0273,44.04172,-70.52594
2010404,NLA17_ME-10006,1,15,6.7,10.2,6.5,60,18.2,537.0273,44.04172,-70.52594
2010404,NLA17_ME-10006,1,16,6.5,10.1,6.45,60,18.2,537.0273,44.04172,-70.52594
2010404,NLA17_ME-10006,1,17,5.7,10,6.39,60,18.2,537.0273,44.04172,-70.52594
2010404,NLA17_ME-10006,1,1,8.6,23.8,7.2,61,18.2,537.0273,44.04172,-70.52594
2010404,NLA17_ME-10006,1,1,8.7,23.9,7.37,61,18.2,537.0273,44.04172,-70.52594
2010404,NLA17_ME-10006,1,2,8.7,23.7,7.33,61,18.2,537.0273,44.04172,-70.52594
2010404,NLA17_ME-10006,1,3,8.7,23.5,7.35,61,18.2,537.0273,44.04172,-70.52594
2010404,NLA17_ME-10006,1,4,8.7,23.4,7.33,61,18.2,537.0273,44.04172,-70.52594
2010404,NLA17_ME-10006,1,5,8.8,23.1,7.33,61,18.2,537.0273,44.04172,-70.52594
